,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness_scaled,tempo_scaled,key_scaled,mode_weighted,label
2306,0.325,0.9670000000000001,0.115,5.07e-06,0.0379,0.0547,0.345,0.8608119304059652,0.4154287013873096,0.6363636363636364,0.09090909090909091,11
2307,0.578,0.929,0.0475,2.71e-05,0.000391,0.245,0.5539999999999999,0.8533025436725484,0.45438708210143286,0.36363636363636365,0.09090909090909091,55
2308,0.146,0.963,0.196,4.23e-06,0.42100000000000004,0.0562,0.5720000000000001,0.8527032029473461,0.808464862406186,0.6363636363636364,0.09090909090909091,7
2309,0.597,0.94,0.0678,0.00256,0.0845,0.184,0.6829999999999999,0.8600715683336565,0.40496702297020704,0.8181818181818182,0.09090909090909091,70
2310,0.319,0.946,0.0957,1.99e-05,0.0635,0.0915,0.642,0.8405577394278059,0.656015465089834,0.36363636363636365,0.0,95
2311,0.522,0.961,0.0481,3.47e-05,0.000637,0.12300000000000001,0.736,0.8559114385940172,0.49892199226745504,0.36363636363636365,0.0,75
2312,0.653,0.68,0.0363,0.0114,0.00267,0.0858,0.608,0.8137813111459747,0.5464862406186036,0.6363636363636364,0.09090909090909091,83
2313,0.513,0.9329999999999999,0.0645,0.000147,0.366,0.0526,0.8690000000000001,0.8740503093655803,0.727254946554469,0.6363636363636364,0.09090909090909091,54
2314,0.259,0.9359999999999999,0.174,4.67e-06,0.00481,0.355,0.531,0.8419503252304817,0.7710075051171252,0.36363636363636365,0.0,11
2315,0.645,0.358,0.0288,0.861,0.00033999999999999997,0.20600000000000002,0.618,0.7378236880607802,0.47687514214236987,0.6363636363636364,0.09090909090909091,10
2316,0.6920000000000001,0.972,0.0603,0.0323,0.037000000000000005,0.696,0.431,0.7904951612050275,0.45788947009324543,0.09090909090909091,0.0,80
2317,0.77,0.762,0.0562,0.0287,0.0,0.0428,0.7340000000000001,0.8054786793350844,0.7189720263816238,0.0,0.09090909090909091,3
2318,0.695,0.9690000000000001,0.0371,0.0171,0.0009480000000000001,0.20800000000000002,0.7829999999999999,0.8302808087574256,0.5094746418012281,0.18181818181818182,0.09090909090909091,3
2319,0.623,0.932,0.0528,0.00412,0.00045599999999999997,0.073,0.774,0.8202506654444816,0.4547100295656129,0.36363636363636365,0.09090909090909091,3
2320,0.541,0.95,0.0455,0.0012699999999999999,0.598,0.0571,0.883,0.8059017433764036,0.5792494882874687,0.36363636363636365,0.09090909090909091,32
2321,0.71,0.956,0.0443,0.00674,0.00533,0.138,0.809,0.7993089953991785,0.43674778257903113,0.8181818181818182,0.09090909090909091,41
2322,0.669,0.858,0.052000000000000005,0.00237,0.009859999999999999,0.0735,0.826,0.8241992631634614,0.4228337502842847,0.36363636363636365,0.0,3
2323,0.62,0.9570000000000001,0.0589,0.00296,0.00193,0.245,0.39799999999999996,0.8415977718627158,0.45488742324312037,0.8181818181818182,0.09090909090909091,70
2324,0.551,0.9159999999999999,0.0571,0.00498,2.6700000000000002e-05,0.11,0.7659999999999999,0.8124592360168521,0.7365067091198544,0.45454545454545453,0.09090909090909091,95
2325,0.741,0.37,0.053,0.0818,0.7929999999999999,0.105,0.434,0.7124222179132366,0.654623607004776,0.8181818181818182,0.0,76
2326,0.562,0.95,0.0459,0.00118,0.0363,0.10099999999999999,0.9329999999999999,0.8119656613019796,0.36413008869683877,0.8181818181818182,0.09090909090909091,41
2327,0.374,0.93,0.0674,0.00026000000000000003,0.000817,0.0845,0.6609999999999999,0.8058841157080153,0.5609460996133727,0.0,0.09090909090909091,3
2328,0.42700000000000005,0.593,0.0651,0.142,0.122,0.16899999999999998,0.19699999999999998,0.7580073683653863,0.47311803502387995,0.45454545454545453,0.09090909090909091,36
2329,0.317,0.722,0.0517,0.0017800000000000001,0.907,0.11,0.0928,0.8097445750850535,0.6354650898339776,1.0,0.09090909090909091,84
2330,0.444,0.413,0.0334,0.752,0.893,0.10800000000000001,0.0364,0.6382978723404256,0.2818285194450762,0.7272727272727273,0.0,56
2331,0.654,0.6559999999999999,0.0278,0.0119,0.917,0.109,0.33399999999999996,0.7812053799643921,0.6006231521491926,0.5454545454545454,0.09090909090909091,88
2332,0.551,0.34600000000000003,0.0292,0.08900000000000001,0.858,0.14300000000000002,0.132,0.7267182569761498,0.5229383670684558,0.09090909090909091,0.09090909090909091,81
2333,0.205,0.0809,0.0425,0.853,0.96,0.10800000000000001,0.0376,0.378642316980733,0.30576302024107344,0.36363636363636365,0.09090909090909091,47
2334,0.5,0.31,0.0302,0.126,0.8909999999999999,0.11599999999999999,0.0469,0.7723386627650761,0.6001182624516717,0.5454545454545454,0.09090909090909091,62
2335,0.631,0.726,0.0302,0.0944,0.868,0.52,0.276,0.7699765552010436,0.5229474641801228,0.09090909090909091,0.09090909090909091,6
2336,0.39399999999999996,0.823,0.0426,1.22e-05,0.925,0.28300000000000003,0.0524,0.8202330377760934,0.5459131225835797,0.09090909090909091,0.09090909090909091,48
2337,0.41100000000000003,0.608,0.0301,0.0034,0.872,0.0995,0.0398,0.815896631352571,0.6136593131680691,0.09090909090909091,0.09090909090909091,6
2338,0.442,0.187,0.0338,0.9129999999999999,0.75,0.111,0.0355,0.560418833400906,0.52367978166932,0.7272727272727273,0.0,63
2339,0.40700000000000003,0.485,0.0371,0.0879,0.904,0.102,0.16899999999999998,0.7526485571753425,0.5904935183079372,0.09090909090909091,0.0,6
2340,0.451,0.765,0.028999999999999998,0.00041500000000000006,0.596,0.115,0.22899999999999998,0.8008249748805726,0.6593222651808051,1.0,0.09090909090909091,84
2341,0.261,0.7809999999999999,0.0391,0.000993,0.922,0.11,0.304,0.7901954908424262,0.8156151921764839,1.0,0.09090909090909091,84
2342,0.239,0.45899999999999996,0.0327,0.541,0.851,0.146,0.16699999999999998,0.7619559660843661,0.5072958835569706,0.5454545454545454,0.09090909090909091,37
2343,0.5660000000000001,0.873,0.0288,0.005370000000000001,0.889,0.183,0.133,0.8369793227449805,0.5471230384352967,0.18181818181818182,0.09090909090909091,48
2344,0.581,0.257,0.0407,0.8590000000000001,0.252,0.0854,0.23600000000000002,0.7756174090853003,0.569952240163748,0.8181818181818182,0.09090909090909091,18
2345,0.596,0.875,0.0303,0.00643,0.937,0.0689,0.19699999999999998,0.8355514816055281,0.5699795314987491,0.8181818181818182,0.09090909090909091,33
2346,0.47700000000000004,0.8959999999999999,0.0303,0.0143,0.902,0.11699999999999999,0.429,0.839394313314178,0.6611780759608825,0.09090909090909091,0.09090909090909091,48
2347,0.622,0.705,0.0271,0.0424,0.895,0.16399999999999998,0.281,0.8329073313472827,0.547455083011144,0.18181818181818182,0.09090909090909091,48
2348,0.392,0.899,0.0301,0.10300000000000001,0.873,0.0712,0.39,0.842373389271801,0.6155515123948146,0.5454545454545454,0.09090909090909091,88
2349,0.5429999999999999,0.643,0.0426,0.7390000000000001,0.898,0.11599999999999999,0.172,0.7950430996492095,0.5705253581987719,0.6363636363636364,0.09090909090909091,56
2350,0.505,0.495,0.0487,0.527,0.878,0.0724,0.0327,0.7974757178867952,0.5471821696611325,0.8181818181818182,0.09090909090909091,56
2351,0.772,0.17600000000000002,0.177,0.823,0.9440000000000001,0.11900000000000001,0.0829,0.6496148354457156,0.41854446213327273,0.7272727272727273,0.0,63
2352,0.7170000000000001,0.152,0.0345,0.956,0.914,0.1,0.295,0.5484672742336372,0.5005640209233568,0.9090909090909091,0.0,63
2353,0.504,0.18899999999999997,0.0289,0.851,0.862,0.11199999999999999,0.746,0.46633996721253684,0.34116443029338184,1.0,0.0,79
2354,0.736,0.251,0.155,0.7240000000000001,0.792,0.28300000000000003,0.331,0.6689171323309067,0.39140777803047533,0.36363636363636365,0.0,35
2355,0.711,0.242,0.259,0.632,0.742,0.0888,0.625,0.6977559978141691,0.3684739595178531,0.7272727272727273,0.09090909090909091,45
2356,0.65,0.434,0.0614,0.00555,0.331,0.18,0.6779999999999999,0.6996597860001058,0.43674778257903113,0.5454545454545454,0.0,54
2357,0.805,0.177,0.519,0.7979999999999999,0.7979999999999999,0.113,0.6509999999999999,0.7062525339773308,0.3856129178985672,0.0,0.0,14
2358,0.604,0.289,0.0346,0.612,0.8859999999999999,0.1,0.7390000000000001,0.6884485889051455,0.6741596543097567,0.6363636363636364,0.09090909090909091,45
2359,0.718,0.40399999999999997,0.0375,0.214,0.67,0.109,0.735,0.6998184350156006,0.40548100977939505,0.09090909090909091,0.09090909090909091,68
2360,0.815,0.155,0.0782,0.512,0.8440000000000001,0.109,0.738,0.6511308149271097,0.37991812599499664,0.7272727272727273,0.09090909090909091,45
2361,0.52,0.447,0.0439,0.836,0.7120000000000001,0.682,0.223,0.6676303125385605,0.5613236297475552,0.36363636363636365,0.0,59
2362,0.696,0.0498,0.0762,0.89,0.951,0.133,0.0843,0.6821555112905217,0.3913804866954742,0.0,0.09090909090909091,65
2363,0.903,0.179,0.0757,0.754,0.8340000000000001,0.0927,0.0667,0.7026388619577288,0.6366795542415283,0.09090909090909091,0.0,81
2364,0.753,0.42,0.431,0.545,0.929,0.371,0.506,0.649174143736008,0.8196634068683193,0.6363636363636364,0.09090909090909091,45
2365,0.764,0.201,0.0866,0.237,0.828,0.0779,0.47600000000000003,0.7135503886900879,0.39960882419831706,1.0,0.0,46
2366,0.696,0.0555,0.0597,0.34600000000000003,0.94,0.105,0.53,0.5949866911103668,0.3637707527859904,0.7272727272727273,0.09090909090909091,45
2367,0.7090000000000001,0.17600000000000002,0.395,0.8190000000000001,0.609,0.11800000000000001,0.968,0.697632604135451,0.3824198317034342,0.9090909090909091,0.0,79
2368,0.7659999999999999,0.0569,0.563,0.9259999999999999,0.7509999999999999,0.10099999999999999,0.602,0.6434627791781982,0.37710711848987954,0.9090909090909091,0.0,79
2369,0.738,0.124,0.304,0.935,0.892,0.105,0.369,0.6232614712052037,0.3821378212417557,0.2727272727272727,0.09090909090909091,35
2370,0.757,0.0974,0.218,0.8290000000000001,0.8909999999999999,0.682,0.711,0.6158402228137284,0.7785899476916079,0.2727272727272727,0.0,35
2371,0.5489999999999999,0.242,0.05,0.977,0.629,0.11,0.0466,0.6357947434292865,0.38662269729360926,0.2727272727272727,0.0,89
2372,0.632,0.0319,0.0457,0.875,0.895,0.11,0.0937,0.4221650302314513,0.6371617011598818,0.7272727272727273,0.0,63
2373,0.6459999999999999,0.061,0.0701,0.9690000000000001,0.544,0.102,0.212,0.5766539159865325,0.3728906072322038,0.2727272727272727,0.09090909090909091,65
2374,0.294,0.0169,0.129,0.9640000000000001,0.9159999999999999,0.10300000000000001,0.0376,0.5374852368277248,0.3205185353650217,0.0,0.0,65
2375,0.528,0.185,0.272,0.727,0.00632,0.122,0.18899999999999997,0.5323203299899522,0.3670002274277917,0.18181818181818182,0.09090909090909091,5
2376,0.6970000000000001,0.0714,0.063,0.981,0.93,0.11800000000000001,0.0993,0.4198029226674188,0.5914578121446441,0.7272727272727273,0.09090909090909091,63
2377,0.35100000000000003,0.040999999999999995,0.106,0.924,0.9159999999999999,0.0889,0.23399999999999999,0.38664527842902224,0.46664089151694343,0.7272727272727273,0.0,63
2378,0.5920000000000001,0.184,0.0623,0.9490000000000001,0.226,0.0717,0.239,0.6298189638456522,0.3409279053900387,0.18181818181818182,0.09090909090909091,51
2379,0.71,0.0287,0.0551,0.9590000000000001,0.8640000000000001,0.0977,0.0393,0.5674170177510622,0.5639890834659995,0.09090909090909091,0.0,65
2380,0.48100000000000004,0.193,0.0514,0.9229999999999999,0.904,0.0857,0.204,0.6327980398032752,0.3097566522629065,0.7272727272727273,0.0,63
2381,0.693,0.0314,0.0578,0.8079999999999999,0.696,0.0607,0.0638,0.5592025242821131,0.36380259267682513,0.18181818181818182,0.09090909090909091,65
2382,0.42700000000000005,0.0143,0.0481,0.9670000000000001,0.804,0.10400000000000001,0.114,0.5697262423099296,0.3776438480782352,0.18181818181818182,0.09090909090909091,65
2383,0.589,0.0965,0.0898,0.961,0.912,0.133,0.0371,0.6547092316099349,0.3638253354559927,0.09090909090909091,0.09090909090909091,65
2384,0.659,0.091,0.048,0.93,0.588,0.0769,0.14800000000000002,0.6355479560718504,0.3411780759608824,0.18181818181818182,0.09090909090909091,65
2385,0.659,0.091,0.048,0.93,0.588,0.0769,0.14800000000000002,0.6355479560718504,0.3411780759608824,0.18181818181818182,0.09090909090909091,65
2386,0.386,0.19899999999999998,0.25,0.889,0.752,0.0856,0.18100000000000002,0.6662729820726612,0.3411371389583807,0.45454545454545453,0.0,56
2387,0.674,0.0823,0.336,0.868,0.00545,0.106,0.494,0.5133177034673624,0.36840573118035025,0.9090909090909091,0.0,18
2388,0.593,0.111,0.0645,0.47200000000000003,0.9,0.10300000000000001,0.41700000000000004,0.6299776128611468,0.8096338412554014,0.5454545454545454,0.09090909090909091,45
2389,0.568,0.293,0.0825,0.737,0.7759999999999999,0.35600000000000004,0.564,0.5263621780747061,0.7572572208323858,0.5454545454545454,0.0,35
2390,0.653,0.0819,0.0563,0.9259999999999999,0.688,0.161,0.0716,0.6026899821960549,0.3993404594041392,0.0,0.09090909090909091,65
2391,0.662,0.29600000000000004,0.0976,0.506,0.9259999999999999,0.0758,0.5429999999999999,0.715066368171482,0.40940641346372525,0.6363636363636364,0.0,45
2392,0.77,0.113,0.0418,0.95,0.902,0.111,0.674,0.6625711717111178,0.36394359790766434,0.09090909090909091,0.0,35
2393,0.551,0.102,0.0432,0.826,0.938,0.136,0.28600000000000003,0.5869661019936894,0.38630884694109624,0.2727272727272727,0.0,65
2394,0.61,0.159,0.038,0.977,0.242,0.128,0.439,0.6819439792698619,0.6361701159881737,0.0,0.0,51
2395,0.639,0.0439,0.0317,0.932,0.542,0.0835,0.165,0.4816584110419715,0.3825426427109393,0.0,0.09090909090909091,65
2396,0.72,0.0345,0.0951,0.8959999999999999,0.897,0.106,0.535,0.6632057677730967,0.3638753695701615,0.36363636363636365,0.0,35
2397,0.773,0.0197,0.0702,0.8909999999999999,0.927,0.102,0.431,0.6318637733786951,0.3681737548328406,0.18181818181818182,0.09090909090909091,35
2398,0.8590000000000001,0.0688,0.29600000000000004,0.324,0.8170000000000001,0.11199999999999999,0.479,0.6856986726365704,0.6180441209915852,0.45454545454545453,0.0,45
2399,0.6990000000000001,0.278,0.0827,0.8009999999999999,0.8859999999999999,0.0825,0.47,0.7313190784254967,0.36443484193768483,0.09090909090909091,0.09090909090909091,35
2400,0.62,0.275,0.0398,0.94,0.575,0.125,0.0541,0.6248832166969275,0.42316579486013184,0.9090909090909091,0.09090909090909091,18
2401,0.7829999999999999,0.284,0.0484,0.865,0.7809999999999999,0.0925,0.669,0.7724620564437942,0.34104616784171027,0.9090909090909091,0.0,79
2402,0.713,0.213,0.0426,0.677,0.938,0.107,0.17,0.6559079130603396,0.673309074368888,0.18181818181818182,0.09090909090909091,81
2403,0.602,0.33399999999999996,0.114,0.68,0.8270000000000001,0.271,0.397,0.805161381304095,0.3907345917671139,0.8181818181818182,0.0,24
2404,0.491,0.516,0.0648,0.6829999999999999,0.37799999999999995,0.3,0.266,0.7755292707433588,0.737216283829884,0.36363636363636365,0.0,16
2405,0.0,0.384,0.0,0.835,1.63e-06,0.107,0.0,0.7424421371785155,0.0,0.8181818181818182,0.0,43
2406,0.49,0.305,0.0654,0.722,0.745,0.33799999999999997,0.125,0.7423187434997973,0.5917625653854901,0.6363636363636364,0.0,56
2407,0.6509999999999999,0.307,0.193,0.62,0.961,0.0832,0.687,0.7341571330360134,0.32469865817602916,0.7272727272727273,0.09090909090909091,45
2408,0.735,0.3,0.0732,0.17600000000000002,0.903,0.715,0.325,0.6753512312926369,0.3647304980668638,0.0,0.09090909090909091,6
2409,0.613,0.5710000000000001,0.0428,0.0427,0.865,0.389,0.314,0.757936857691833,0.4548510347964521,0.18181818181818182,0.0,6
2410,0.615,0.311,0.0372,0.409,0.363,0.0791,0.22899999999999998,0.7124222179132366,0.4229383670684557,0.7272727272727273,0.09090909090909091,46
2411,0.545,0.12300000000000001,0.168,0.0812,0.8490000000000001,0.0718,0.253,0.7417899134481483,0.7074186945644758,1.0,0.0,46
2412,0.375,0.267,0.0532,0.665,0.865,0.11599999999999999,0.507,0.6369934248796911,0.37308619513304525,0.6363636363636364,0.09090909090909091,56
2413,0.757,0.381,0.0386,0.511,0.5479999999999999,0.185,0.23,0.7735020888787041,0.345967705253582,0.8181818181818182,0.09090909090909091,46
2414,0.7709999999999999,0.06,0.111,0.6940000000000001,0.889,0.209,0.539,0.635230658040861,0.6185535592449398,0.0,0.09090909090909091,14
2415,0.6609999999999999,0.0394,0.0553,0.6509999999999999,0.875,0.17600000000000002,0.579,0.5856969098697316,0.3734045940413918,1.0,0.09090909090909091,45
2416,0.665,0.501,0.927,0.9540000000000001,0.0,0.66,0.9670000000000001,0.7907243208940753,0.4771480554923812,0.0,0.09090909090909091,0
2417,0.6509999999999999,0.431,0.295,0.46,0.752,0.147,0.732,0.7056531932521285,0.3851125767568797,0.36363636363636365,0.0,45
2418,0.602,0.384,0.0387,0.94,0.934,0.0806,0.5710000000000001,0.7635953392444781,0.3731635205822152,0.6363636363636364,0.09090909090909091,24
2419,0.628,0.376,0.315,0.95,0.9159999999999999,0.469,0.622,0.7881859366461599,0.2210780077325449,0.9090909090909091,0.09090909090909091,24
2420,0.742,0.589,0.138,0.8909999999999999,0.7609999999999999,0.105,0.469,0.7644238396587284,0.7004548555833523,0.6363636363636364,0.0,56
2421,0.6759999999999999,0.48700000000000004,0.0697,0.69,0.0827,0.0771,0.7979999999999999,0.8202859207812583,0.37671139413236293,0.45454545454545453,0.09090909090909091,27
2422,0.273,0.37200000000000005,0.0909,0.0346,0.9229999999999999,0.45799999999999996,0.17600000000000002,0.7770276225563645,0.34324766886513536,0.8181818181818182,0.0,46
2423,0.618,0.53,0.341,0.648,0.809,0.11900000000000001,0.396,0.7955190466956935,0.7296793268137366,0.0,0.0,97
2424,0.623,0.7490000000000001,0.0991,0.473,0.9129999999999999,0.235,0.652,0.843889368753195,0.6275369570161474,0.6363636363636364,0.0,21
2425,0.602,0.5660000000000001,0.299,0.9490000000000001,0.345,0.14300000000000002,0.755,0.7484531720989266,0.6863725267227655,0.2727272727272727,0.09090909090909091,27
2426,0.67,0.18100000000000002,0.0447,0.858,0.309,0.111,0.457,0.8283946482398773,0.3611416875142142,0.7272727272727273,0.09090909090909091,18
2427,0.607,0.562,0.251,0.64,0.42200000000000004,0.0608,0.384,0.8043505085582331,0.4660996133727542,0.09090909090909091,0.09090909090909091,97
2428,0.188,0.604,0.0403,0.0204,0.0105,0.301,0.5379999999999999,0.7593646988312857,0.37467818967477823,0.0,0.0,3
2429,0.831,0.21100000000000002,0.157,0.32,0.927,0.107,0.77,0.8317791605704313,0.7735455992722312,0.09090909090909091,0.09090909090909091,68
2430,0.674,0.594,0.0279,0.174,0.937,0.36,0.5589999999999999,0.8322903629536922,0.3862315214919263,0.9090909090909091,0.0,76
2431,0.602,0.473,0.262,0.904,0.685,0.10099999999999999,0.28,0.8222073366355832,0.3639026609051626,0.36363636363636365,0.0,35
2432,0.513,0.685,0.078,0.24,0.903,0.193,0.0371,0.7994147614095084,0.7928997043438709,0.45454545454545453,0.0,20
2433,0.563,0.456,0.7390000000000001,0.9009999999999999,0.0,0.6729999999999999,0.644,0.751167833030725,0.507054810097794,0.8181818181818182,0.0,0
2434,0.5479999999999999,0.299,0.331,0.878,0.718,0.124,0.289,0.6884662165735338,0.3554969297248124,0.18181818181818182,0.0,35
2435,0.431,0.6609999999999999,0.254,0.0724,0.541,0.11800000000000001,0.305,0.7969292601667578,0.4211416875142142,0.0,0.0,6
2436,0.696,0.621,0.424,0.635,0.9079999999999999,0.49200000000000005,0.5760000000000001,0.7399742636041531,0.3725585626563566,0.7272727272727273,0.09090909090909091,21
2437,0.7290000000000001,0.379,0.0951,0.598,0.945,0.13699999999999998,0.9179999999999999,0.7760933561317844,0.3819467818967478,0.6363636363636364,0.0,21
2438,0.8029999999999999,0.583,0.627,0.593,0.38,0.38299999999999995,0.565,0.8531262669886654,0.3910347964521264,0.36363636363636365,0.0,21
2439,0.795,0.605,0.3,0.43200000000000005,3.45e-05,0.34299999999999997,0.614,0.8209028891748489,0.37644757789401867,0.6363636363636364,0.09090909090909091,61
2440,0.795,0.595,0.0695,0.126,0.86,0.171,0.324,0.8291526379805743,0.3866181487377757,0.7272727272727273,0.09090909090909091,33
2441,0.7120000000000001,0.7979999999999999,0.24,0.265,0.276,0.14800000000000002,0.675,0.8775053323696875,0.8190720946099612,0.18181818181818182,0.0,44
2442,0.72,0.485,0.183,0.0038299999999999996,0.47700000000000004,0.133,0.7509999999999999,0.8105554478309154,0.37702069592904247,0.5454545454545454,0.09090909090909091,54
2443,0.679,0.506,0.0873,0.955,0.9690000000000001,0.10099999999999999,0.9590000000000001,0.8576389500960708,0.3732726859222197,0.7272727272727273,0.09090909090909091,79
2444,0.652,0.456,0.174,0.33799999999999997,0.00020099999999999998,0.29600000000000004,0.539,0.7818752313631476,0.40080054582670005,0.5454545454545454,0.09090909090909091,61
2445,0.716,0.718,0.0486,0.451,0.956,0.11199999999999999,0.5670000000000001,0.7320594404978052,0.5094928360245622,0.45454545454545453,0.0,45
2446,0.49,0.639,0.051,0.0772,0.573,0.18100000000000002,0.0805,0.7503569602848631,0.6939640664089151,0.0,0.09090909090909091,6
2447,0.69,0.6509999999999999,0.111,0.0396,0.32899999999999996,0.147,0.268,0.7581307620441045,0.37763929952240166,0.09090909090909091,0.09090909090909091,60
2448,0.39,0.542,0.075,0.23800000000000002,0.00419,0.602,0.16699999999999998,0.7671913835956918,0.7841619285876734,0.09090909090909091,0.0,23
2449,0.623,0.29600000000000004,0.0737,0.449,0.512,0.146,0.693,0.7623614024572971,0.36354787355014784,0.0,0.09090909090909091,44
2450,0.6509999999999999,0.447,0.35700000000000004,0.0709,0.0034,0.479,0.705,0.7385993054698655,0.39983170343415964,0.7272727272727273,0.0,72
2451,0.565,0.638,0.919,0.9159999999999999,0.0,0.596,0.27,0.7335754199791994,0.3881964976120082,0.6363636363636364,0.0,0
2452,0.441,0.9940000000000001,0.113,8.809999999999999e-05,0.507,0.218,0.18899999999999997,0.8446649861622804,0.4513895838071412,0.5454545454545454,0.0,7
2453,0.413,0.937,0.124,0.0021100000000000003,0.193,0.214,0.389,0.8386892065786459,0.530620877871276,0.5454545454545454,0.0,11
2454,0.275,0.961,0.11199999999999999,0.00021400000000000002,0.625,0.381,0.359,0.8491600416012973,0.35213099840800544,0.36363636363636365,0.09090909090909091,20
2455,0.535,0.652,0.0597,0.0293,0.899,0.1,0.135,0.8247280932151104,0.35228564930634526,0.8181818181818182,0.0,33
2456,0.242,0.8759999999999999,0.111,0.0038,0.894,0.11,0.17600000000000002,0.8248691145622168,0.4713395496929725,1.0,0.0,84
2457,0.198,0.826,0.0465,0.0019,0.8440000000000001,0.0914,0.0626,0.8040155828588553,0.7945280873322721,0.5454545454545454,0.09090909090909091,20
2458,0.205,0.9159999999999999,0.131,0.0054600000000000004,0.852,0.138,0.23199999999999998,0.839693983676779,0.389943143052081,1.0,0.09090909090909091,84
2459,0.18899999999999997,0.9640000000000001,0.0858,0.0022600000000000003,0.595,0.0767,0.496,0.8438012304112535,0.6909028883329543,1.0,0.0,92
2460,0.3,0.924,0.0801,0.00316,0.8640000000000001,0.11699999999999999,0.21100000000000002,0.8362918436778367,0.36349783943597913,0.5454545454545454,0.09090909090909091,20
2461,0.222,0.956,0.175,0.00116,0.636,0.113,0.0504,0.8356219922790812,0.38904707755287704,1.0,0.0,84
2462,0.18600000000000003,0.7909999999999999,0.0516,0.12300000000000001,0.153,0.127,0.0588,0.8282712545611592,0.6213281783033886,1.0,0.09090909090909091,1
2463,0.187,0.943,0.226,0.0122,0.23800000000000002,0.168,0.0395,0.8320435755962559,0.3774528087332272,0.0,0.09090909090909091,38
2464,0.192,0.8190000000000001,0.0537,0.132,0.136,0.11699999999999999,0.0466,0.826332211038446,0.6187491471457813,1.0,0.09090909090909091,1
2465,0.207,0.721,0.0668,9.77e-06,0.7759999999999999,0.0897,0.151,0.7525956741701776,0.8091789856720492,0.5454545454545454,0.09090909090909091,20
2466,0.242,0.765,0.0807,9.82e-05,0.7829999999999999,0.147,0.21100000000000002,0.7711047259778949,0.7727496020013647,1.0,0.09090909090909091,84
2467,0.335,0.7559999999999999,0.0523,2.52e-05,0.9390000000000001,0.244,0.586,0.7723386627650761,0.523288605867637,0.5454545454545454,0.0,88
2468,0.35,0.708,0.0403,0.000194,0.872,0.10800000000000001,0.18899999999999997,0.7635953392444781,0.35126677279963614,0.5454545454545454,0.0,20
2469,0.309,0.848,0.0555,1.86e-05,0.0137,0.0914,0.508,0.868497593823265,0.5456265635660678,0.5454545454545454,0.09090909090909091,11
2470,0.45399999999999996,0.9540000000000001,0.0998,5.77e-06,2.12e-06,0.121,0.42100000000000004,0.8789331735091399,0.6822060495792586,0.0,0.09090909090909091,12
2471,0.564,0.9590000000000001,0.0814,4.5600000000000004e-05,3.31e-06,0.0482,0.598,0.8751608524740433,0.5319490561746646,0.5454545454545454,0.0,75
2472,0.5429999999999999,0.972,0.075,0.000175,0.0,0.0887,0.268,0.8776992367219587,0.5228292017284513,1.0,0.0,1
2473,0.33,0.312,0.0412,0.11800000000000001,0.9640000000000001,0.28600000000000003,0.828,0.6998360626839888,0.5572981578348875,0.8181818181818182,0.0,92
2474,0.5529999999999999,0.9440000000000001,0.0896,1.8e-05,0.0,0.098,0.636,0.878704013820092,0.47769388219240394,1.0,0.09090909090909091,85
2475,0.23600000000000002,0.914,0.13,9.06e-06,0.0,0.149,0.46799999999999997,0.8661531139276208,0.3631430520809643,0.6363636363636364,0.09090909090909091,11
2476,0.522,0.907,0.0548,5.8399999999999997e-05,0.0,0.16399999999999998,0.28800000000000003,0.8664175289534454,0.6005685694791904,0.36363636363636365,0.0,11
2477,0.595,0.95,0.051,7.879999999999999e-05,0.0,0.107,0.601,0.8717939678118776,0.5915214919263134,0.5454545454545454,0.09090909090909091,75
2478,0.569,0.907,0.0396,0.000128,0.0,0.312,0.524,0.8670521250154242,0.5095337730270639,0.36363636363636365,0.0,55
2479,0.545,0.955,0.0563,3.05e-05,0.0,0.11699999999999999,0.358,0.871758712475101,0.48695019331362294,0.6363636363636364,0.09090909090909091,11
2480,0.598,0.909,0.0515,0.00011399999999999999,0.000306,0.155,0.47200000000000003,0.8584850781787093,0.559294973845804,0.36363636363636365,0.0,11
2481,0.6920000000000001,0.828,0.198,0.0245,4.5600000000000004e-05,0.9309999999999999,0.447,0.8299811383948246,0.5458994769160792,0.0,0.09090909090909091,23
2482,0.698,0.725,0.13699999999999998,0.0151,0.0,0.0738,0.586,0.8466745403585467,0.5321082556288378,0.09090909090909091,0.09090909090909091,2
2483,0.688,0.708,0.10300000000000001,0.0307,0.0,0.0736,0.242,0.8241816354950732,0.4824061860359336,0.0,0.09090909090909091,22
2484,0.602,0.8909999999999999,0.109,0.0103,0.0,0.262,0.335,0.8533025436725484,0.5320354787355014,0.5454545454545454,0.09090909090909091,11
2485,0.434,0.802,0.0877,0.00158,0.0,0.179,0.479,0.841615399531104,0.5546190584489424,0.6363636363636364,0.09090909090909091,11
2486,0.583,0.7859999999999999,0.133,0.0018899999999999998,1.87e-05,0.13,0.41600000000000004,0.8555412575578628,0.6366841027973619,0.0,0.09090909090909091,12
2487,0.685,0.8370000000000001,0.122,0.0198,0.0,0.21899999999999997,0.534,0.8314266072026653,0.5683784398453491,0.5454545454545454,0.09090909090909091,75
2488,0.517,0.858,0.207,0.00216,5.64e-06,0.401,0.5,0.8490895309277442,0.7279963611553333,0.6363636363636364,0.09090909090909091,11
2489,0.6809999999999999,0.8590000000000001,0.155,0.0194,0.0,0.406,0.632,0.8461633379752861,0.500286559017512,0.5454545454545454,0.09090909090909091,9
